Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Number of late trains > 30min,Number of late trains > 60min
2016,7,NIMES,PARIS LYON,175.33033419,389,0,134,24.4402985075,9.15167095116,91,37.6263736263999,8.43444730077,0.252873563218,0.32183908046,0.206896551724,0.149425287356,0.0574712643678,0.0114942528736,76,40,11
2016,7,VALENCE ALIXAN TGV,PARIS LYON,132.14028777,278,0,115,25.0695652173999,11.2625899280999,75,36.1066666667,8.93165467625999,0.291666666667,0.305555555556,0.194444444444,0.0972222222222,0.0972222222222,0.0138888888889,61,30,8
2016,7,MARSEILLE ST CHARLES,LILLE,298.726256983,179,0,23,22.652173913,3.30167597765,58,37.1896551723999,14.7765363128,0.210526315789,0.19298245614,0.122807017544,0.175438596491,0.105263157895,0.19298245614,58,22,8
2016,7,NANCY,PARIS EST,93.0672645739999,223,0,14,15.9285714286,1.34529147982,12,28.25,0.354260089686,0.666666666667,0.166666666667,0.0833333333333,0.0833333333333,0,0,9,4,1
2016,7,PARIS LYON,NIMES,175.403350515,389,1,33,19.9090909091,1.90979381443,66,28.3333333333,6.11855670103,0.307692307692,0.153846153846,0.138461538462,0.138461538462,0.153846153846,0.107692307692,41,16,7
2016,7,LAVAL,PARIS MONTPARNASSE,109.405405405,222,0,28,17.0714285714,2.97297297297,30,23.5,3.41441441441,0.217391304348,0.391304347826,0.0869565217391,0.260869565217,0,0.0434782608696,24,5,0
2016,7,QUIMPER,PARIS MONTPARNASSE,284.010683761,235,1,4,38.5,0.700854700855,24,37.875,4.84188034188,0.315789473684,0.263157894737,0.105263157895,0.263157894737,0,0.0526315789474,23,7,2
2016,7,PARIS NORD,DOUAI,69.5878787879,169,4,15,15.3333333332999,1.63636363636,31,17.6774193548,4.24242424242,0.115384615385,0.230769230769,0.0769230769231,0.0384615384615,0.269230769231,0.269230769231,12,4,0
2016,7,GENEVE,PARIS LYON,171.5234375,256,0,22,25.4090909090999,3.1796875,19,39.8421052632,1.82421875,0.368421052632,0.157894736842,0.263157894737,0.0526315789474,0.0526315789474,0.105263157895,10,5,3
2016,7,PARIS EST,REIMS,46.9766839378,193,0,6,13.3333333332999,0.595854922279999,15,10.8666666667,1.36269430051999,0.428571428571,0.285714285714,0,0.142857142857,0.142857142857,0,3,0,0
2016,7,PARIS LYON,AVIGNON TGV,160.2268431,529,0,34,18.3823529412,1.39508506616,54,31,4.12665406427,0.320754716981,0.169811320755,0.0943396226414999,0.264150943396,0.0754716981132,0.0754716981132,38,18,4
2016,7,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.463888889,180,0,10,18.3,1.21666666667,13,28.3076923077,3.46666666667,0.461538461538,0,0.230769230769,0.153846153846,0.0769230769231,0.0769230769231,8,5,1
2016,7,PARIS MONTPARNASSE,ANGOULEME,159.681415929,340,1,24,15.125,1.30383480826,27,20.5925925926,2.67256637168,0.148148148148,0.481481481481,0.111111111111,0.222222222222,0.037037037037,0,17,4,0
2016,7,MONTPELLIER,LYON PART DIEU,109.92114094,300,2,58,25.2586206897,5.45302013423,94,31.1914893617,11.8624161074,0.223404255319,0.36170212766,0.191489361702,0.159574468085,0.031914893617,0.031914893617,61,27,7
2016,7,ITALIE,PARIS LYON,262.985294118,68,0,17,13.8823529411999,3.88235294118,8,26.5,3.67647058824,0.375,0,0.125,0.25,0.25,0,8,2,0
2016,7,PARIS EST,STRASBOURG,117.987041037,465,2,22,11.4090909091,0.920086393089,31,27.2580645161,2.21382289417,0.3,0.2,0.0666666666666999,0.233333333333,0.2,0,20,7,2
2016,7,PARIS MONTPARNASSE,LAVAL,99.7166666667,240,0,11,13.2727272727,0.85,24,25.7916666667,2.9625,0.391304347826,0.260869565217,0,0.260869565217,0.0869565217391,0,11,3,1
2016,7,DOUAI,PARIS NORD,76.9467455621,175,6,7,15.8571428571,0.810650887574,25,25.48,4.73964497041,0.136363636363999,0.318181818182,0.227272727273,0.0909090909091,0.181818181818,0.0454545454545,11,6,1
2016,7,DUNKERQUE,PARIS NORD,121.274193547999,250,2,5,25.4,0.54435483871,28,33.7142857143,4.9435483871,0.230769230769,0.384615384614999,0.230769230769,0.0769230769231,0.0384615384615,0.0384615384615,20,11,1
2016,7,LYON PART DIEU,RENNES,262.33908046,87,0,42,17.0714285714,9.41379310345,24,40.0833333333,14.1149425286999,0.125,0.291666666667,0.0833333333333,0.208333333332999,0.208333333332999,0.0833333333333,23,13,3
2016,7,MACON LOCHE,PARIS LYON,98.8459459459,186,1,98,14.3571428571,8.73513513514,29,23.3448275861999,4.05945945946,0.185185185185,0.222222222222,0.222222222222,0.185185185185,0.037037037037,0.148148148148,20,5,0
2016,7,MULHOUSE VILLE,PARIS LYON,168.480582524,309,0,20,15.8,1.80906148867,16,27.5,0.187702265372,0.4,0.0666666666666999,0.4,0.133333333333,0,0,12,6,0
2016,7,LE MANS,PARIS MONTPARNASSE,63.9838362068999,465,1,61,15.2950819672,2.61637931034,100,16.78,3.80172413793,0.188888888889,0.4,0.111111111111,0.177777777778,0.0666666666666999,0.0555555555556,42,9,2
2016,7,RENNES,PARIS MONTPARNASSE,140.655112652,577,0,62,14.6129032257999,1.98960138648,88,26.0795454545,4.44887348354,0.243243243242999,0.351351351351,0.0945945945946,0.189189189189,0.0675675675676,0.0540540540541,58,17,3
2016,7,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.4977678571,224,0,93,12.8817204301,6.66517857143,49,14.5510204082,2.76785714286,0.122448979592,0.34693877551,0.163265306122,0.0816326530612,0.122448979592,0.163265306122,14,3,0
2016,7,STUTTGART,PARIS EST,135.950738916,203,0,40,13.325,3.93103448275999,19,37.7894736842,3.45320197044,0.0526315789474,0.0526315789474,0.631578947368,0.210526315789,0,0.0526315789474,10,6,3
2016,7,LAUSANNE,PARIS LYON,180.63740458,131,0,6,9.83333333333,1.45038167939,8,30.625,0.732824427481,0,0.375,0.25,0.25,0,0.125,7,2,1
2016,7,PARIS LYON,MARSEILLE ST CHARLES,196.997975709,494,0,41,20.3658536585,1.88056680162,47,38.5319148936,6.24291497975999,0.304347826087,0.130434782609,0.0869565217391,0.260869565217,0.152173913043,0.0652173913043,46,20,6
2016,7,BREST,PARIS MONTPARNASSE,278.561507937,252,0,4,9.5,0.166666666667,29,33.5172413792999,5.06349206349,0.25,0.291666666667,0.166666666667,0.166666666667,0.0416666666667,0.0833333333333,28,9,1
2016,7,LA ROCHELLE VILLE,PARIS MONTPARNASSE,199.132352941,238,0,5,20.6,0.525210084033999,26,27.4230769231,3.98319327731,0.15,0.55,0.1,0.15,0,0.05,26,7,2
2016,7,VANNES,PARIS MONTPARNASSE,208.308880309,259,0,20,16.65,1.63320463319999,26,32.3846153846,4.09652509653,0.3,0.3,0.1,0.25,0,0.05,26,8,2
2016,7,LYON PART DIEU,MONTPELLIER,110.899456522,370,2,110,19.2272727273,6.82608695651999,87,36.5287356322,9.93206521738999,0.174418604651,0.220930232558,0.220930232558,0.151162790698,0.151162790698,0.0813953488372,60,31,16
2016,7,PARIS EST,METZ,85.2936507937,315,0,5,17.4,0.511111111110999,22,12.7272727273,0.711111111111,0.454545454544999,0.181818181818,0.0909090909091,0.0454545454545,0.136363636363999,0.0909090909091,4,1,0
2016,7,METZ,PARIS EST,86.0706713780999,283,0,37,18.2702702703,3.04240282686,47,19.6595744681,3.89399293286,0.173913043478,0.108695652174,0.565217391304,0.0869565217391,0.0652173913043,0,18,8,2
2016,7,PARIS MONTPARNASSE,BORDEAUX ST JEAN,210.766766021,672,1,63,14.3174603175,1.65126676602,60,31.8833333332999,4.52906110283,0.19298245614,0.315789473684,0.0877192982456,0.157894736842,0.175438596491,0.0701754385965,59,24,4
2016,7,ST PIERRE DES CORPS,PARIS MONTPARNASSE,69.8137931034,435,0,72,15.0833333332999,3.29425287356,122,16.3770491803,4.96551724138,0.122807017544,0.412280701753999,0.140350877193,0.149122807018,0.0964912280702,0.0789473684211,37,15,2
2016,7,PARIS NORD,LILLE,65.6295918367,493,3,29,22.275862069,1.59387755101999,40,37.525,2.71836734694,0.25,0.214285714286,0.0714285714286,0.178571428570999,0.142857142857,0.142857142857,24,13,3
2016,7,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.251336898,187,0,7,9,0.534759358289,3,56.3333333333,-0.197860962567,0.5,0.5,0,0,0,0,3,3,1
2016,7,PARIS LYON,CHAMBERY CHALLES LES EAUX,196.881944444,72,0,9,29.8888888889,3.86111111111,8,45.25,5.56944444444,0.25,0.125,0,0.5,0.125,0,7,7,2
2016,7,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.4534313725,204,0,11,17,1.02450980392,16,19.5625,1.90196078431,0.214285714286,0.0714285714286,0.142857142857,0.142857142857,0.285714285714,0.142857142857,6,4,1
2016,7,PARIS MONTPARNASSE,BREST,268.073469388,245,0,26,15.5,1.85306122449,20,34,4.82857142857,0.157894736842,0.315789473684,0.0526315789474,0.210526315789,0.210526315789,0.0526315789474,20,12,1
2016,7,PARIS MONTPARNASSE,TOULOUSE MATABIAU,331.984076433,157,0,21,13.6666666667,2.15923566879,20,39.8,7.12738853503,0.105263157895,0.315789473684,0.157894736842,0.210526315789,0.157894736842,0.0526315789474,19,12,1
2016,7,NANTES,STRASBOURG,319.892857143,56,0,2,18,0.857142857143,5,25.8,2.07142857143,0.2,0.2,0.4,0,0,0.2,5,1,0
2016,7,ANNECY,PARIS LYON,225.552,125,0,4,40.75,1.448,16,25.6875,3.424,0.25,0.1875,0.0625,0.375,0.0625,0.0625,15,4,0
2016,7,PARIS LYON,GRENOBLE,182.477040816,196,0,27,32.4074074074,4.66326530612,24,40.1666666667,5.83163265306,0.25,0.166666666667,0.0416666666667,0.125,0.375,0.0416666666667,24,13,5
2016,7,GRENOBLE,PARIS LYON,182.088888889,181,1,3,9,0.383333333333,9,23.4444444444,0.788888888889,0.333333333333,0.111111111111,0.111111111111,0.111111111111,0.333333333333,0,6,2,0
2016,7,BORDEAUX ST JEAN,PARIS MONTPARNASSE,215.956458635999,689,0,176,12.9090909091,4.15820029028,90,32.6333333333,6.17997097242,0.126436781609,0.390804597700999,0.137931034483,0.137931034483,0.114942528736,0.0919540229885,89,34,7
2016,7,POITIERS,PARIS MONTPARNASSE,111.960803059,523,0,158,14.4113924050999,5.44550669215999,90,25.3555555556,4.64818355640999,0.123456790123,0.395061728395,0.111111111111,0.16049382716,0.111111111111,0.0987654320988,56,23,5
2016,7,PARIS MONTPARNASSE,TOURS,78.0478723404,189,1,11,13.2727272727,1.10638297872,30,15.2333333333,2.88829787234,0.344827586207,0.172413793103,0.0689655172414,0.137931034483,0.206896551724,0.0689655172414,9,5,0
2016,7,LYON PART DIEU,PARIS LYON,121.181558935,526,0,88,12.9659090908999,3.2566539924,64,21.34375,3.03802281369,0.16393442623,0.311475409836,0.0819672131148,0.114754098361,0.196721311475,0.131147540984,37,11,0
2016,7,MONTPELLIER,PARIS LYON,203.994805195,385,0,101,25.1683168317,7.10909090908999,79,43.3670886076,9.01818181818,0.253333333332999,0.28,0.24,0.173333333333,0.04,0.0133333333332999,79,43,13
2016,7,PARIS LYON,NICE VILLE,340.011986301,293,1,28,23.75,2.64726027397,70,54.6142857143,15.7671232877,0.371428571429,0.171428571429,0.128571428570999,0.185714285714,0.114285714286,0.0285714285714,70,42,18
2016,7,ST MALO,PARIS MONTPARNASSE,199.925,121,1,2,11.5,0.25,16,28.375,4.73333333333,0.307692307692,0.384615384614999,0.0769230769231,0.230769230769,0,0,15,5,0
2016,7,PARIS NORD,ARRAS,52.4059633028,224,6,21,24.4285714286,2.59174311927,31,37.3225806452,6.1880733945,0.166666666667,0.291666666667,0.125,0.125,0.166666666667,0.125,12,8,4
2016,7,MARSEILLE ST CHARLES,LYON PART DIEU,100.813575526,523,0,80,19.7625,3.47801147228,145,26.6137931034,9.61950286806999,0.207142857143,0.221428571429,0.157142857143,0.185714285714,0.114285714286,0.114285714286,92,33,10
2016,7,LILLE,MARSEILLE ST CHARLES,298.011111111,225,0,15,13.3333333332999,1.65777777777999,46,32.152173913,9.55555555556,0.177777777778,0.2,0.288888888889,0.222222222222,0.0444444444443999,0.0666666666666999,45,15,4
2016,7,PARIS EST,FRANCFORT,102.162162162,111,0,6,12.8333333332999,1.01801801802,4,16.75,1.17117117117,0,0,0.333333333333,0.333333333333,0.333333333333,0,2,0,0
2016,7,AVIGNON TGV,PARIS LYON,160.749611198,645,2,218,19.1559633028,7.5598755832,117,32.6495726496,6.07620528771,0.460869565217,0.139130434783,0.121739130435,0.130434782609,0.095652173913,0.0521739130435,82,40,13
2016,7,PARIS MONTPARNASSE,QUIMPER,267.045652174,230,0,20,14.45,1.54347826087,24,34.25,4.83043478260999,0.304347826087,0.304347826087,0.0434782608696,0.173913043478,0.130434782609,0.0434782608696,24,9,3
2016,7,PARIS LYON,GENEVE,172.54973822,191,0,11,22.1818181817999,1.49738219895,17,26.5294117646999,3.55497382199,,,,,,,13,5,0
2016,7,PARIS LYON,ZURICH,141.922222222,180,0,14,18.8571428571,1.67777777777999,20,28.1,4.70555555556,,,,,,,15,7,1
2016,7,LILLE,LYON PART DIEU,190.606349205999,315,0,31,12.7096774194,1.93333333333,28,26.4642857142999,3.96507936508,0.285714285714,0.142857142857,0.357142857143,0.178571428570999,0,0.0357142857143,23,7,2
2016,7,LYON PART DIEU,LILLE,189.126736110999,288,0,166,20.4698795181,12.6076388889,88,35.8863636364,13.7118055556,0.232558139535,0.197674418605,0.116279069767,0.174418604651,0.127906976744,0.151162790698,81,31,11
2016,7,STRASBOURG,PARIS EST,120.915948276,465,1,39,15.7948717949,1.93965517241,35,33.5714285714,2.67887931034,0.205882352941,0.117647058824,0.264705882353,0.205882352941,0.117647058824,0.0882352941176,26,10,4
2016,7,PARIS LYON,TOULON,232.448844884,310,7,24,25.375,2.3795379538,40,37.4,6.26402640264,0.35,0.125,0.025,0.325,0.175,0,39,17,6
2016,7,PARIS MONTPARNASSE,NANTES,138.115900383,522,0,36,14.1388888889,1.33141762452,58,28.6896551724,4.12068965517,0.388888888889,0.203703703704,0.0185185185185,0.240740740741,0.0925925925926,0.0555555555556,38,13,2
2016,7,PARIS MONTPARNASSE,ST MALO,185.544354839,124,0,7,19.4285714285999,1.37096774194,18,28.5,6,0.1875,0.3125,0.125,0.125,0.1875,0.0625,15,7,0
2016,7,PARIS MONTPARNASSE,ST PIERRE DES CORPS,65.4470198675,453,0,28,14.1428571428999,1.14348785872,42,15.5952380952,0.969094922737,0.243902439024,0.268292682927,0.0731707317073,0.219512195122,0.170731707317,0.0243902439024,14,5,0
2016,7,TOULOUSE MATABIAU,PARIS MONTPARNASSE,342.620967742,186,0,6,8.66666666666999,0.39247311828,30,35.7,7.64516129031999,0.0689655172414,0.448275862069,0.172413793103,0.137931034483,0.103448275862,0.0689655172414,30,14,3
2016,7,PARIS LYON,LAUSANNE,177.951923077,104,0,8,10.875,0.971153846154,18,21.0555555555999,5.61538461538,,,,,,,9,3,0
2016,7,ZURICH,PARIS LYON,141.915458937,207,0,19,15.9473684210999,2.10144927536,14,26.0714285714,0.478260869565,0.357142857143,0.0714285714286,0.428571428571,0.142857142857,0,0,10,4,0
2016,7,REIMS,PARIS EST,46.7364341085,129,0,5,13.2,0.713178294574,8,13.125,0.317829457364,0.428571428571,0,0,0.428571428571,0.142857142857,0,2,0,0
2016,7,PARIS LYON,AIX EN PROVENCE TGV,181.874023438,512,0,41,19.756097561,1.814453125,58,33.5344827586,5.669921875,0.263157894737,0.157894736842,0.0526315789474,0.263157894737,0.175438596491,0.0877192982456,48,22,5
2016,7,PARIS LYON,BELLEGARDE (AIN),162.907608696,184,0,12,20.9166666667,1.5597826087,17,27.5882352941,3.78804347825999,0.588235294118,0,0.117647058824,0.117647058824,0.117647058824,0.0588235294118,13,5,0
2016,7,PARIS LYON,MONTPELLIER,205.011627907,389,2,32,19.9375,1.87596899225,59,36.5084745763,7.57622739018,0.271186440678,0.169491525423999,0.135593220339,0.254237288136,0.118644067797,0.0508474576270999,59,21,10
2016,7,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.142857143,119,0,6,17.5,1.04201680672,17,22.0588235294,4.05882352941,0.176470588235,0.294117647059,0.0588235294118,0.117647058824,0.294117647059,0.0588235294118,10,4,0
2016,7,TOULON,PARIS LYON,235.604100946,324,7,122,14.9426229507999,6.77287066245999,51,34.2156862745,6.03470031546,0.470588235294,0.176470588235,0.156862745098,0.078431372549,0.0980392156863,0.0196078431372999,51,24,6
2016,7,ANGOULEME,PARIS MONTPARNASSE,162.325136612,366,0,82,14.3780487805,4.20218579235,70,26.6285714286,5.88797814208,0.179104477612,0.268656716418,0.164179104478,0.134328358209,0.149253731343,0.10447761194,42,19,4
2016,7,PARIS MONTPARNASSE,LA ROCHELLE VILLE,192.352813853,231,0,18,13.1111111111,1.28571428571,37,31.4594594595,8.84415584416,0.0666666666666999,0.466666666667,0.133333333333,0.2,0.0666666666666999,0.0666666666666999,37,14,1
2016,7,PARIS NORD,DUNKERQUE,121.489130435,230,0,22,16.5,1.7652173913,20,46.15,3.48260869565,0.3125,0.25,0.0625,0.0625,0.1875,0.125,17,9,3
2016,7,PARIS LYON,ITALIE,285.490566038,53,0,7,35.7142857143,5,6,51.6666666667,2.35849056604,0.333333333333,0,0,0.5,0.166666666667,0,6,5,2
2016,7,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.01980198,101,0,6,22,1.61386138614,15,24.6,5.46534653465,0.4,0.0666666666666999,0.2,0.133333333333,0.133333333333,0.0666666666666999,11,4,0
2016,7,PARIS MONTPARNASSE,RENNES,134.114768683,562,0,43,15.2790697674,1.41459074733,87,25,6.14590747330999,0.20253164557,0.367088607594999,0.0759493670886,0.189873417722,0.113924050633,0.0506329113924,56,19,4
2016,7,PARIS MONTPARNASSE,VANNES,194.867537312999,268,0,21,14.1904761905,1.39552238805999,32,33.3125,6.11567164179,0.310344827586,0.310344827586,0,0.241379310345,0.103448275862,0.0344827586207,32,11,3
2016,7,PARIS LYON,MACON LOCHE,96.3020833333,192,0,15,12.4666666667,1.08854166667,8,21.625,0.557291666667,0.375,0,0.125,0.125,0.25,0.125,6,1,0
2016,7,NICE VILLE,PARIS LYON,339.656862745,257,2,35,14.0285714286,2.47058823529,52,42.3461538462,9.49411764706,0.615384615385,0.134615384615,0.134615384615,0.0576923076923,0.0384615384615,0.0192307692308,52,30,9
2016,7,NANTES,PARIS MONTPARNASSE,143.117158672,543,1,62,14.9838709677,2.17158671587,69,28.0289855071999,4.20110701106999,0.253731343284,0.223880597015,0.0298507462687,0.328358208955,0.10447761194,0.0597014925373,50,18,3
2016,7,ARRAS,PARIS NORD,51.321192053,308,6,17,22.0588235294,1.82119205298,46,27.5652173913,4.89735099338,0.0975609756098,0.414634146341,0.19512195122,0.121951219512,0.146341463414999,0.0243902439024,19,11,2
2016,7,PARIS EST,NANCY,94.5316901408,284,0,18,14.1666666667,1.22887323944,14,25,1.31690140845,0.571428571428999,0,0.0714285714286,0,0.357142857143,0,8,3,1
2016,7,PARIS LYON,ANNECY,222.940909090999,110,0,10,14.2,1.37272727273,2,24,1.40909090909,0,0,0.5,0.5,0,0,2,0,0
2016,7,CHAMBERY CHALLES LES EAUX,PARIS LYON,192.49609375,129,1,28,14.1071428571,3.84375,13,24.4615384615,2.0703125,0.307692307692,0.0769230769231,0.0769230769231,0.230769230769,0.230769230769,0.0769230769231,12,2,0
2016,7,PERPIGNAN,PARIS LYON,307.509756097999,205,0,33,20.4545454545,4.05365853659,61,43.2950819672,13.5804878049,0.241379310345,0.327586206897,0.189655172414,0.189655172414,0.0344827586207,0.0172413793103,61,32,11
2016,7,PARIS LYON,VALENCE ALIXAN TGV,131.291925466,323,1,27,18.6296296296,1.82919254658,44,23.1590909090999,3.9099378882,0.261904761905,0.0714285714286,0.0952380952381,0.238095238095,0.214285714286,0.119047619048,29,7,3
2016,7,PARIS MONTPARNASSE,LE MANS,58.3860619468999,452,0,33,13.9393939394,1.3517699115,52,18.3076923077,2.22787610619,0.217391304348,0.217391304348,0.0434782608696,0.239130434783,0.217391304348,0.0652173913043,23,9,1
2016,7,PARIS EST,STUTTGART,123.522346368999,179,0,14,9.92857142857,1.14525139665,14,29.2142857142999,3.45251396648,,,,,,,11,4,2
2016,8,PARIS EST,REIMS,47.011627907,215,0,7,18.4285714285999,0.758139534884,13,14.3076923077,1.3023255814,0.461538461538,0.153846153846,0,0.153846153846,0.0769230769231,0.153846153846,3,1,1
2016,8,PARIS EST,STRASBOURG,115.497938144,489,4,23,18.652173913,1.06597938144,22,34.1818181818,1.83298969072,0.0454545454545,0.454545454544999,0.136363636363999,0.136363636363999,0.0909090909091,0.136363636363999,20,9,2
2016,8,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.2948717949,195,0,6,23.3333333333,0.841025641026,26,13.6153846154,2.94358974359,0.115384615385,0.615384615385,0,0.115384615385,0.115384615385,0.0384615384615,3,1,1
2016,8,TOULON,PARIS LYON,235.916913947,342,5,136,15.1102941176,7.10979228487,44,45.75,6.45103857566999,0.315789473684,0.131578947368,0.184210526316,0.105263157895,0.0789473684211,0.184210526316,44,16,5
2016,8,LAVAL,PARIS MONTPARNASSE,104.513513514,223,1,22,21.5454545455,2.76576576577,14,30.1428571429,1.27927927927999,0.166666666667,0.25,0.0833333333333,0.166666666667,0,0.333333333333,10,4,2
2016,8,VANNES,PARIS MONTPARNASSE,204.649797571,247,0,15,19.3333333333,1.58704453441,14,46.8571428571,2.1983805668,0.285714285714,0.142857142857,0.285714285714,0.142857142857,0.0714285714286,0.0714285714286,14,9,3
2016,8,LILLE,LYON PART DIEU,191.140070922,282,0,21,13.8095238095,1.67375886525,25,26,3.70212765956999,0.12,0.16,0.44,0.08,0.04,0.16,23,7,1
2016,8,MONTPELLIER,LYON PART DIEU,110.325396825,320,5,69,19.3043478261,4.83174603175,63,29.7777777778,8.1746031746,0.370967741935,0.322580645161,0.145161290323,0.0322580645161,0.0161290322581,0.112903225806,45,18,7
2016,8,PARIS LYON,ITALIE,291.133333333,45,0,4,22,2.08888888889,3,27.3333333333,-2.06666666666999,0.333333333333,0,0,0.333333333333,0,0.333333333333,3,0,0
2016,8,PARIS EST,NANCY,94.6178707224,264,1,10,16.4,0.817490494296999,7,22.7142857142999,0.760456273763999,0.285714285714,0.142857142857,0.142857142857,0.285714285714,0,0.142857142857,4,2,0
2016,8,STRASBOURG,PARIS EST,118.454545455,473,0,35,13.8571428571,1.40803382664,28,22.4642857142999,1.29175475687,0.0740740740741,0.518518518519,0.333333333333,0.037037037037,0.037037037037,0,22,8,0
2016,8,PARIS LYON,AVIGNON TGV,160.275568182,528,0,19,17.1052631578999,0.763257575758,48,23.3541666667,3.22727272727,0.36170212766,0.191489361702,0.170212765957,0.234042553191,0.0212765957447,0.0212765957447,30,11,1
2016,8,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.708737864,104,1,2,7.5,0.223300970874,8,24.625,1.88349514563,0.5,0.25,0,0,0.125,0.125,7,1,0
2016,8,VALENCE ALIXAN TGV,PARIS LYON,132.587912088,274,1,108,31.7685185185,13.4652014652,71,46.5352112676,11.3809523809999,0.347826086956999,0.202898550725,0.202898550725,0.115942028986,0.0289855072464,0.101449275362,57,26,13
2016,8,DOUAI,PARIS NORD,77.024691358,162,0,1,8,0.296296296296,20,19.7,2.87037037037,0.333333333333,0.166666666667,0.388888888889,0.0555555555556,0.0555555555556,0,8,3,2
2016,8,PARIS MONTPARNASSE,NANTES,136.148221344,506,0,22,14.1363636364,0.774703557311999,48,28.0625,3.10079051383,0.25,0.340909090908999,0.204545454545,0.159090909091,0.0454545454545,0,38,13,2
